application_date,approval_id,issue_date,latitude,longitude,project_id,complete_cancel_date,job_id,status,valuation
2015-04-10,1467245,2015-04-10,32.916754,-117.133914,419301,2015-04-15,815084,Completed,
2015-04-10,1467249,2015-04-10,32.929595,-117.090218,419303,2015-05-28,815087,Completed,
2015-04-10,1467252,2015-04-10,32.573858,-117.043768,419304,,815089,Issued,
2015-04-10,1467258,2015-04-10,32.952892,-117.117626,419306,,815093,Issued,
2015-04-10,1467261,2015-04-10,32.938826,-117.167689,419307,2015-05-13,815095,Completed,
2015-04-11,1467273,2015-04-11,32.790714,-117.067244,419310,2015-04-21,815102,Completed,
2015-04-11,1467276,2015-04-11,32.724724,-117.12901,419311,2015-05-22,815104,Completed,
2015-04-11,1467270,2015-04-11,32.580041,-117.021843,419309,,815100,Issued,
2015-04-11,1467279,2015-04-11,32.809197,-117.018934,419313,2015-04-17,815106,Completed,
2015-04-11,1467283,2015-04-11,32.745341,-117.105383,419314,2015-04-25,815110,Completed,
2015-04-11,1467289,2015-04-11,32.972636,-117.122089,419315,,815112,Issued,
2015-04-11,1467293,2015-04-11,32.693952,-117.03528,419316,2015-04-27,815114,Completed,
2015-04-11,1467301,2015-04-11,32.9264,-117.07371,419318,2015-08-14,815118,Completed,
2015-04-11,1467304,2015-04-11,32.769725,-117.065328,419319,2015-04-30,815120,Completed,
2015-04-11,1467307,2015-04-11,32.796821,-117.170632,419321,,815122,Issued,
2015-04-11,1467311,2015-04-11,32.668216,-117.055119,419322,,815124,Issued,
2015-04-11,1467314,2015-04-11,32.927626,-117.063318,419323,,815126,Issued,
2015-04-11,1467317,2015-04-11,32.783823,-117.196842,419324,2015-04-20,815128,Completed,
2015-04-11,1467320,2015-04-11,32.727353,-117.07714,419325,,815130,Issued,
2015-04-11,1467327,2015-04-11,32.665773,-117.062639,419327,2015-05-07,815134,Completed,
2015-04-11,1467324,2015-04-11,32.57281,-117.062364,419326,2015-06-18,815132,Completed,
2015-04-11,1467331,2015-04-11,32.966235,-117.164294,419328,2015-05-06,815136,Completed,
2015-04-11,1467334,2015-04-11,32.909888,-117.127094,419329,2015-09-02,815138,Completed,
2015-04-11,1467336,2015-04-11,32.990125,-117.168026,419330,,815140,Issued,
2015-04-11,1467340,2015-04-11,32.915965,-117.060545,419331,2015-05-26,815142,Completed,
2015-04-11,1467343,2015-04-11,32.839226,-117.198912,419332,2015-04-23,815144,Completed,
2015-04-13,1467412,2015-04-13,32.699381,-117.11134,419350,,815173,Issued,
2015-03-30,1459937,2015-04-13,32.940968,-117.145084,417179,,811201,Issued,
2015-04-01,1461171,2015-04-13,32.943304,-117.141727,417570,2015-04-30,811874,Completed,
2015-04-13,1467478,2015-04-13,32.585896,-117.041104,419365,2015-05-26,815201,Completed,
2015-04-13,1467576,2015-04-13,32.731617,-117.221307,419382,2015-04-23,815241,Completed,
2015-04-13,1467586,2015-04-13,32.790705,-117.056509,419403,2015-05-07,815267,Completed,
2015-03-25,1457649,2015-04-13,32.812039,-117.244154,416479,2015-05-04,809973,Completed,
2015-03-18,1453935,2015-04-13,32.744014,-117.085667,415449,,807924,Issued,
2015-04-13,1467662,2015-04-13,32.838974,-117.083317,419428,2015-08-06,815302,Completed,
2015-04-13,1467675,2015-04-13,32.799895,-117.040449,419431,2015-04-16,815307,Completed,
2015-04-13,1467860,2015-04-13,32.707786,-117.038914,419356,,815188,Issued,
2015-04-13,1468091,2015-04-13,32.837859,-117.081958,419543,2015-04-24,815533,Completed,
2015-04-13,1465435,2015-04-13,32.684531,-117.032121,418795,2015-05-05,814142,Completed,
2015-04-13,1466529,2015-04-13,32.824382,-117.099956,419098,2015-05-12,814710,Completed,
2015-04-13,1468122,2015-04-13,32.790146,-117.093173,419551,,815549,Issued,
2015-04-13,1466519,2015-04-13,32.917288,-117.07454,419094,,814702,Issued,
2015-04-13,1468131,2015-04-13,32.574558,-117.031358,419556,,815555,Issued,
2015-04-13,1466564,2015-04-13,32.905057,-117.065951,419096,2015-06-08,814708,Completed,
2015-04-13,1466512,2015-04-13,32.953388,-117.116587,419088,2015-06-24,814698,Completed,
2015-04-13,1465796,2015-04-13,32.740396,-117.086687,418888,2015-05-13,814339,Completed,
2015-04-13,1466575,2015-04-13,32.9062,-117.070213,419110,2015-05-29,814740,Completed,
2015-04-13,1468160,2015-04-13,32.927323,-117.026632,419560,2015-04-23,815562,Completed,
2015-04-13,1465004,2015-04-13,32.913009,-117.082698,418677,2015-05-07,813918,Completed,
2015-04-13,1465740,2015-04-13,32.931749,-117.244429,418868,2015-06-29,814313,Completed,
2015-04-13,1465837,2015-04-13,32.735074,-117.133282,418899,2015-04-20,814360,Completed,
2015-04-13,1465810,2015-04-13,32.903205,-117.068335,418891,2016-05-11,814347,Completed,
2015-04-13,1465822,2015-04-13,32.836136,-117.101736,418896,2015-04-23,814351,Completed,
2015-04-13,1466600,2015-04-13,32.934338,-117.139035,419114,2015-05-18,814746,Completed,
2015-04-13,1465425,2015-04-13,32.578959,-117.043323,418792,2015-07-29,814138,Completed,
2015-04-13,1465728,2015-04-13,32.796381,-117.093005,418865,2015-04-28,814303,Completed,
2015-04-13,1465483,2015-04-13,32.78326,-117.050021,418803,2015-05-29,814155,Completed,
2015-04-13,1465579,2015-04-13,32.73339,-117.131928,418825,2015-06-16,814198,Completed,
2015-04-13,1466435,2015-04-13,32.828095,-117.266209,419066,2015-05-21,814656,Completed,
2015-04-13,1465844,2015-04-13,32.901953,-117.078417,418900,2015-04-28,814362,Completed,
2015-04-13,1465832,2015-04-13,32.805932,-117.232424,418898,2015-05-06,814354,Completed,
2015-04-13,1465820,2015-04-13,32.946606,-117.208837,418893,2015-05-19,814349,Completed,
2015-04-13,1465790,2015-04-13,32.834922,-117.091222,418884,2015-08-19,814332,Completed,
2015-04-13,1466415,2015-04-13,33.019297,-117.142486,419059,,814644,Issued,
2015-04-13,1465773,2015-04-13,32.982899,-117.220918,418877,2015-06-29,814325,Completed,
2015-04-13,1465756,2015-04-13,32.792151,-117.249488,418202,2015-05-28,813105,Completed,
2015-04-13,1466475,2015-04-13,32.956226,-117.19773,419068,2015-05-01,814664,Completed,
2015-04-14,1466490,2015-04-14,32.816947,-117.048098,419080,2015-05-28,814685,Completed,
2015-04-14,1466479,2015-04-14,32.898922,-117.154853,419070,,814668,Issued,
2015-04-14,1467713,2015-04-14,33.008868,-117.136237,419439,2015-04-30,815329,Completed,
2015-04-14,1464051,2015-04-14,32.814023,-117.262801,418368,2015-05-22,813406,Completed,
2015-04-14,1466463,2015-04-14,32.796792,-117.124041,419072,2015-06-09,814671,Completed,
2015-04-14,1463426,2015-04-14,32.742704,-117.10912,418199,2015-07-14,813098,Completed,
2015-04-14,1465847,2015-04-14,32.812991,-117.014857,418902,2015-06-22,814364,Completed,
2015-04-14,1465874,2015-04-14,32.754619,-117.150346,418908,2015-04-30,814378,Completed,
2015-04-14,1465852,2015-04-14,32.800201,-117.140102,418903,,814366,Issued,
2015-04-14,1468298,2015-04-14,32.81232,-117.206502,419606,2015-04-27,815635,Completed,
2015-04-14,1466236,2015-04-14,32.759785,-117.155041,419007,2015-05-28,814550,Completed,
2015-04-14,1466356,2015-04-14,32.929447,-117.105815,419039,2015-06-04,814610,Completed,
2015-04-14,1468338,2015-04-14,32.798012,-117.174315,419615,2015-04-23,815653,Completed,
2015-04-14,1468372,2015-04-14,32.733835,-117.247203,419622,2015-05-07,815685,Completed,
2015-03-27,1458821,2015-04-14,32.699297,-117.03366,416830,2015-04-29,810599,Completed,
2015-03-27,1458844,2015-04-14,32.945516,-117.213914,416836,2015-04-29,810609,Completed,
2015-04-14,1466133,2015-04-14,32.806583,-117.024701,418943,2015-07-28,814434,Completed,
2015-04-14,1466892,2015-04-14,32.703238,-117.037157,419103,,814728,Issued,
2015-04-14,1466916,2015-04-14,32.799609,-117.008011,419209,,814928,Issued,
2015-04-14,1465981,2015-04-14,32.722296,-117.236265,418937,,814427,Issued,
2015-04-14,1466955,2015-04-14,32.723972,-117.066355,419211,2015-09-01,814931,Completed,
2015-04-14,1466594,2015-04-14,32.914973,-117.22081,419108,,814730,Issued,
2015-03-18,1453823,2015-04-14,32.573551,-117.015165,415407,2015-04-28,807852,Completed,
2015-04-14,1466540,2015-04-14,32.90524,-117.154944,419099,2015-06-16,814716,Completed,
2015-04-14,1463598,2015-04-14,32.956748,-117.129729,418235,,813160,Issued,
2015-04-14,1465840,2015-04-14,32.906626,-117.158214,418578,2015-05-12,813768,Completed,
2015-04-14,1464894,2015-04-14,32.970423,-117.145583,418642,2015-07-15,813862,Completed,
2015-04-14,1466551,2015-04-14,32.707508,-117.080926,419102,2015-05-07,814720,Completed,
2015-04-14,1468878,2015-04-14,32.954229,-117.122115,419778,,815976,Issued,
2015-03-23,1455368,2015-04-14,32.937119,-117.074524,415872,2015-07-06,808689,Completed,
2015-03-23,1455350,2015-04-14,32.78635,-117.093208,415870,2015-06-10,808682,Completed,
2015-04-14,1468903,2015-04-14,32.690419,-117.073816,419788,2016-02-19,815995,Completed,
2015-04-14,1468933,2015-04-14,32.848691,-117.214273,419795,2015-05-18,816009,Completed,
2015-04-14,1468950,2015-04-14,32.746936,-117.093683,419804,2015-05-03,816024,Completed,
2015-04-14,1468972,2015-04-14,32.942045,-117.159134,419813,,816034,Issued,
2015-04-14,1468977,2015-04-14,32.81995,-117.220517,419817,2015-05-01,816039,Completed,
2015-04-14,1468981,2015-04-14,33.001321,-117.060703,419818,,816041,Issued,
2015-04-14,1468288,2015-04-14,33.044628,-117.060884,419605,2015-05-11,815631,Completed,
2015-04-14,1467908,2015-04-14,32.780199,-117.165766,419491,2015-06-22,815439,Completed,
2015-04-10,1466913,2015-04-14,33.01899,-117.059711,419206,2015-04-21,814926,Completed,
2015-04-14,1467840,2015-04-14,32.920814,-117.150689,419473,,815404,Issued,
2015-04-14,1467832,2015-04-14,32.924356,-117.215207,419469,2015-08-13,815400,Completed,
2015-03-10,1448874,2015-04-15,32.753261,-117.175293,414014,2015-12-21,805271,Completed,
2015-02-04,1429768,2015-04-15,32.710055,-117.101968,408806,2015-05-08,795633,Completed,
2015-04-15,1460356,2015-04-15,32.82939,-117.211923,417312,2015-08-13,811436,Completed,
2015-04-14,1467845,2015-04-15,32.923317,-117.127853,419474,2015-06-11,815408,Completed,
2015-04-15,1467922,2015-04-15,32.94596,-117.249417,419502,2015-05-12,815450,Completed,
2015-04-15,1467919,2015-04-15,32.9273,-117.071838,419493,2015-04-30,815445,Completed,
2015-04-15,1467903,2015-04-15,32.80812,-117.180192,419487,,815431,Issued,
2015-04-15,1467898,2015-04-15,32.586073,-117.051263,419486,2015-05-01,815429,Completed,
2015-04-15,1467872,2015-04-15,32.813312,-117.045734,419478,2015-08-27,815416,Completed,
2015-04-15,1467892,2015-04-15,33.025825,-117.085432,419482,2015-05-07,815425,Completed,
2015-04-15,1462822,2015-04-15,32.709778,-117.130857,417996,2015-04-16,812703,Completed,
2015-04-15,1469516,2015-04-15,32.90477,-117.063619,419481,2015-06-08,815422,Completed,
2015-04-08,1465449,2015-04-15,32.792372,-117.077877,418802,2015-06-30,814153,Completed,
2015-04-15,1469570,2015-04-15,32.722492,-117.240982,419989,2015-05-28,816349,Completed,
2015-04-15,1469583,2015-04-15,32.807647,-117.165209,419999,2015-06-29,816357,Completed,
2015-04-15,1467110,2015-04-15,32.945735,-117.183982,419262,2015-10-05,815019,Completed,
2015-04-15,1467029,2015-04-15,32.825761,-117.239507,419243,,814989,Issued,
2015-04-15,1469589,2015-04-15,32.926112,-117.084256,420002,2015-05-14,816360,Completed,
2015-04-15,1467003,2015-04-15,33.046955,-117.054343,419234,2015-06-04,814973,Completed,
2015-04-15,1466978,2015-04-15,32.900229,-117.071562,419227,2015-06-15,814957,Completed,
2015-04-15,1466950,2015-04-15,32.912131,-117.074348,419219,2015-04-23,814949,Completed,
2015-04-15,1469646,2015-04-15,33.00493,-117.068699,420017,2015-05-05,816387,Completed,
2015-04-15,1469698,2015-04-15,32.797843,-117.018074,420037,2015-04-16,816422,Completed,
2015-04-15,1469703,2015-04-15,32.755433,-117.064939,420041,2015-05-05,816426,Completed,
2015-04-15,1469207,2015-04-15,32.746389,-117.180808,419883,2015-05-26,816159,Completed,
2015-04-15,1469412,2015-04-15,32.782036,-117.04973,419951,2015-05-18,816275,Completed,
2015-04-15,1466938,2015-04-15,32.943738,-117.075261,419213,2015-06-10,814938,Completed,
2015-04-15,1466928,2015-04-15,32.820484,-117.261557,419210,2015-04-23,814936,Completed,
2015-04-15,1467949,2015-04-15,32.783444,-117.195813,419492,2015-06-04,815443,Completed,
2015-04-16,1469653,2015-04-16,32.827716,-117.100668,420020,2015-06-18,816390,Completed,
2015-04-16,1469694,2015-04-16,32.724549,-117.119894,420036,,816420,Issued,
2015-04-16,1469685,2015-04-16,32.945,-117.135241,420033,2015-05-27,816412,Completed,
2015-04-16,1468740,2015-04-16,32.778472,-117.087273,419723,2015-05-04,815890,Completed,
2015-04-16,1468769,2015-04-16,32.860179,-117.21648,419740,2015-07-02,815906,Completed,
2015-04-16,1453887,2015-04-16,32.932431,-117.103865,415430,2015-04-24,807897,Completed,
2015-04-16,1462073,2015-04-16,32.776453,-117.081856,417787,2015-05-22,812322,Completed,
2015-04-16,1462110,2015-04-16,32.912211,-117.199195,417801,,812339,Issued,
2015-04-16,1469281,2015-04-16,32.965995,-117.179117,419903,2015-04-30,816197,Completed,
2015-04-16,1469689,2015-04-16,32.969273,-117.21195,420034,2015-08-17,816416,Completed,
2015-04-16,1469293,2015-04-16,32.834106,-117.104331,419907,2015-04-30,816203,Completed,
2015-04-16,1469680,2015-04-16,32.721718,-117.067773,420030,2015-05-03,816410,Completed,
2015-04-16,1469925,2015-04-16,32.915619,-117.132821,420103,2015-04-29,816551,Completed,
2015-04-16,1466616,2015-04-16,32.786216,-117.17126,419119,,814756,Issued,
2015-04-16,1469957,2015-04-16,32.696555,-117.034286,420120,2015-06-22,816579,Completed,
2015-04-16,1466626,2015-04-16,32.919793,-117.132221,419122,2015-06-15,814762,Completed,
2015-04-16,1469942,2015-04-16,33.000363,-117.148171,420118,2015-04-30,816569,Completed,
,1454804,2015-04-16,32.819333,-117.189812,415720,2015-04-17,808410,Completed,50000
2015-04-16,1466611,2015-04-16,32.905821,-117.137287,419116,2015-07-07,814750,Completed,
2015-04-16,1466623,2015-04-16,32.807853,-117.061529,419121,2015-06-14,814760,Completed,
2015-04-16,1470003,2015-04-16,32.745434,-117.22033,420126,2015-06-05,816593,Completed,
2015-04-16,1466619,2015-04-16,32.92158,-117.134393,419120,2015-06-11,814758,Completed,
2015-04-16,1469679,2015-04-16,32.696529,-117.041001,420029,2015-08-19,816405,Completed,
2015-04-16,1469367,2015-04-16,32.807793,-117.060571,419934,2015-11-06,816240,Completed,
2015-04-16,1469408,2015-04-16,32.908021,-117.134863,419949,2015-06-11,816272,Completed,
,1463411,2015-04-16,32.940603,-117.121621,418194,,813092,Issued,
2015-04-16,1468702,2015-04-16,32.793774,-117.008998,419715,2015-05-14,815865,Completed,
2015-04-16,1469527,2015-04-16,32.907269,-117.138579,419982,,816329,Issued,
2015-04-16,1468222,2015-04-16,32.786996,-117.053618,419583,2015-05-05,815596,Completed,
2015-04-16,1468213,2015-04-16,32.84127,-117.251885,419581,2015-07-06,815592,Completed,
2015-04-16,1468228,2015-04-16,32.69825,-117.077315,419585,2015-05-11,815600,Completed,
2015-04-16,1466441,2015-04-16,32.929362,-117.090587,419062,2015-05-07,814648,Completed,
2015-04-16,1466437,2015-04-16,32.984394,-117.089855,419064,2015-11-18,814650,Completed,
2015-04-16,1470147,2015-04-16,32.95111,-117.220511,420167,2015-05-13,816667,Completed,
2015-04-16,1470163,2015-04-16,32.819546,-117.244437,420172,2015-04-30,816677,Completed,
2015-04-16,1470236,2015-04-16,32.901622,-117.156507,420190,,816712,Issued,
2015-04-16,1470260,2015-04-16,32.930709,-117.085226,420203,2015-05-05,816725,Completed,
2015-04-16,1470304,2015-04-16,32.577202,-117.039153,420116,2015-05-11,816567,Completed,
2015-04-16,1470364,2015-04-16,32.575478,-117.089493,420230,,816782,Issued,
2015-04-06,1462439,2015-04-16,32.819971,-117.238036,417903,2015-04-23,812518,Completed,
2015-04-16,1470427,2015-04-16,32.713873,-117.03653,420237,,816794,Issued,
2015-04-01,1457631,2015-04-16,32.810475,-117.017162,416478,2015-04-30,809967,Completed,
2015-04-14,1429475,2015-04-16,32.773351,-117.162998,408733,2015-04-21,795502,Completed,33000
2015-04-06,1462402,2015-04-16,32.797355,-117.06081,417891,2015-04-22,812497,Completed,
2015-04-06,1462386,2015-04-16,32.913521,-117.069408,417886,2015-04-28,812487,Completed,
2015-03-30,1458896,2015-04-16,32.764132,-117.087517,416861,2015-04-30,810648,Completed,
2015-04-02,1462399,2015-04-16,32.572507,-117.03581,417887,2015-04-17,812493,Completed,
2015-03-24,1456356,2015-04-16,32.717164,-117.131906,416066,2015-11-17,809290,Completed,25000
2015-03-24,1456350,2015-04-16,32.717352,-117.132061,416066,2015-11-17,809284,Completed,25000
2015-03-24,1456355,2015-04-16,32.717158,-117.131978,416066,2015-11-17,809289,Completed,25000
2015-03-24,1456354,2015-04-16,32.717152,-117.13203,416066,2015-11-17,809288,Completed,25000
2015-03-24,1456353,2015-04-16,32.717138,-117.132072,416066,2015-11-17,809287,Completed,25000
2015-03-24,1456352,2015-04-16,32.717361,-117.131931,416066,2015-11-17,809286,Completed,25000
2015-03-24,1456351,2015-04-16,32.717219,-117.131933,416066,2015-11-17,809285,Completed,25000
2015-03-24,1456349,2015-04-16,32.717352,-117.132145,416066,2015-11-17,809283,Completed,25000
2015-03-24,1456341,2015-04-16,32.717216,-117.132261,416066,2015-11-17,809275,Completed,25000
2015-03-24,1456347,2015-04-16,32.717114,-117.132387,416066,2015-11-17,809281,Completed,25000
2015-03-24,1456346,2015-04-16,32.7171,-117.132435,416066,2015-11-17,809280,Completed,25000
2015-03-24,1456345,2015-04-16,32.717348,-117.13224,416066,2015-11-17,809279,Completed,25000
2015-03-24,1456344,2015-04-16,32.717345,-117.132305,416066,,809278,Issued,25000
2015-03-24,1456343,2015-04-16,32.717336,-117.13236,416066,2015-11-17,809277,Completed,25000
2015-03-24,1456342,2015-04-16,32.717216,-117.132261,416066,2015-11-17,809276,Completed,25000
2015-03-24,1456340,2015-04-16,32.717332,-117.132532,416066,2015-11-17,809274,Completed,25000
2015-03-24,1456348,2015-04-16,32.717217,-117.132095,416066,2015-11-17,809282,Completed,25000
2015-03-24,1456339,2015-04-16,32.717226,-117.132398,416066,2015-11-17,809273,Completed,25000
2015-03-24,1456338,2015-04-16,32.717215,-117.132466,416066,2015-11-17,809272,Completed,25000
2015-03-24,1456262,2015-04-16,32.717215,-117.132466,416066,2015-11-17,809041,Completed,25000
2015-04-16,1470573,2015-04-16,32.576287,-117.024823,420287,2015-06-03,816891,Completed,
2015-04-16,1469494,2015-04-16,32.810699,-117.049848,419973,2015-04-28,816315,Completed,
2015-04-16,1470583,2015-04-16,32.678213,-117.045357,420289,2015-06-24,816895,Completed,
2015-03-26,1458736,2015-04-17,32.828624,-117.161436,416800,2015-07-27,810552,Completed,
2015-04-10,1466725,2015-04-17,32.778337,-117.097387,419155,,814821,Issued,
2015-04-08,1464949,2015-04-17,32.815783,-117.212103,418654,2015-04-22,813885,Completed,
2015-03-30,1456589,2015-04-17,33.018324,-117.139018,416171,,809407,Issued,
2015-03-27,1459286,2015-04-17,32.948016,-117.17895,416981,2015-05-06,810847,Completed,
2015-03-27,1459254,2015-04-17,32.993735,-117.158863,416974,2015-05-13,810837,Completed,
2015-03-27,1459307,2015-04-17,32.829548,-117.278924,416985,,810861,Issued,
2015-04-17,1471164,2015-04-17,32.786197,-117.200921,420455,2015-05-07,817216,Completed,
2015-04-17,1471229,2015-04-17,32.96589,-117.136883,420472,2015-04-27,817255,Completed,
2015-04-17,1471239,2015-04-17,32.799387,-117.207289,420474,2015-10-22,817257,Completed,
2015-04-17,1471244,2015-04-17,32.857855,-117.197921,420475,,817259,Issued,
2015-04-17,1471247,2015-04-17,32.834293,-117.228007,420476,,817261,Issued,
2015-04-17,1471253,2015-04-17,32.690015,-117.033766,420478,2015-05-14,817264,Completed,
2015-04-17,1471234,2015-04-18,32.954137,-117.10732,420471,,817251,Issued,
2015-04-18,1471269,2015-04-18,32.726191,-117.082312,420481,,817266,Issued,
2015-04-18,1471274,2015-04-18,33.011258,-117.143161,420482,2015-05-22,817268,Completed,
